SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
514454,SOUTH.LATEX ,XT,Q,6.77,6.77,6.77,6.77,6.77,6.45,1,249,1685.0,,2021-05-12
514460,OSWAL YARNS ,XT,Q,5.0,5.0,4.75,4.99,5.0,5.0,16,601,2994.0,,2021-05-12
514470,WIMSOME TEXT,B ,Q,36.15,36.15,36.15,36.15,36.15,34.45,12,3315,119837.0,,2021-05-12
515008,MOD.INSUL.  ,XT,Q,43.35,43.8,40.0,40.45,40.45,42.05,102,53005,2155364.0,,2021-05-12
515030,ASAHI IN.GLA,A ,Q,315.0,315.0,294.0,301.95,301.95,311.8,568,10543,3219175.0,,2021-05-12
515037,MURD.CERAM  ,B ,Q,21.5,22.45,21.25,21.5,21.35,21.35,292,19441,419929.0,,2021-05-12
515043,SAINT-GOBAIN,X ,Q,77.0,77.5,73.4,73.65,73.65,75.4,1187,175245,13164779.0,,2021-05-12
515055,ANANTRAJ    ,B ,Q,50.6,51.65,50.2,50.65,51.0,50.45,324,18762,951812.0,,2021-05-12
515059,MADHUS.IND. ,X ,Q,14.11,14.11,12.77,13.82,12.85,13.44,33,9116,127082.0,,2021-05-12
515085,RESTILE CER.,X ,Q,2.0,2.07,1.95,1.95,1.95,1.96,8,1468,2974.0,,2021-05-12
515093,MADHAV MARB.,B ,Q,57.8,57.8,51.0,51.3,51.5,55.35,158,6083,320916.0,,2021-05-12
515127,RAMASIGNS   ,X ,Q,2.17,2.17,2.17,2.17,2.17,2.07,10,20001,43402.0,,2021-05-12
515145,HIND.NAT.GLS,B ,Q,38.8,38.8,36.25,36.4,37.25,38.15,242,47313,1742243.0,,2021-05-12
515147,HALDYN GLASS,XT,Q,42.0,42.2,40.0,41.3,41.3,42.05,1107,247743,10226535.0,,2021-05-12
516003,DUROPLY     ,X ,Q,55.8,55.8,46.6,49.35,51.35,50.8,52,3806,192873.0,,2021-05-12
516007,MANGALAM TIM,B ,Q,10.3,10.97,10.3,10.59,10.59,10.45,10,6765,71130.0,,2021-05-12
516016,SHREYANS IND,B ,Q,102.7,102.7,93.7,94.0,94.0,97.95,497,17598,1711097.0,,2021-05-12
516020,AGIO PAPER  ,X ,Q,1.72,1.9,1.72,1.9,1.9,1.81,3,668,1254.0,,2021-05-12
516022,STAR PAPER  ,B ,Q,120.0,125.5,120.0,122.25,122.2,123.2,485,10482,1291672.0,,2021-05-12
516030,YASHPAKKA   ,X ,Q,95.6,96.5,93.5,95.3,95.5,95.7,368,142772,13569264.0,,2021-05-12
516064,ARROWGREEN  ,B ,Q,92.0,93.7,92.0,93.7,93.7,89.25,28,1129,105447.0,,2021-05-12
516072,VISHNU CHEM ,B ,Q,329.4,329.7,323.75,325.1,325.1,325.0,102,1879,613275.0,,2021-05-12
516078,JUMBO BAG   ,Z ,Q,8.25,8.88,8.04,8.88,8.88,8.46,24,12117,105127.0,,2021-05-12
516082,N.R.AGARWAL ,B ,Q,235.0,235.2,226.2,229.9,227.0,231.25,287,2738,635243.0,,2021-05-12
516086,SH.RAJES.PAP,XT,Q,1.38,1.42,1.38,1.38,1.38,1.36,25,9527,13214.0,,2021-05-12
516092,3PLAND      ,B ,Q,16.5,16.89,14.36,15.0,15.3,15.79,122,11243,173090.0,,2021-05-12
516096,SANGAL PAPER,XT,Q,71.0,75.9,71.0,75.9,75.9,72.3,5,270,20395.0,,2021-05-12
516108,S.I.PAPER   ,X ,Q,84.2,85.95,84.0,85.4,85.4,85.15,26,1816,153834.0,,2021-05-12
516110,SCANDENT    ,X ,Q,18.9,18.9,17.55,18.0,18.0,18.45,6,2214,39139.0,,2021-05-12
517015,VINDHYA TELE,A ,Q,865.0,875.0,859.2,862.7,875.0,858.1,245,1522,1316115.0,,2021-05-12
517035,RUTTONSHA IN,X ,Q,52.7,52.7,50.8,52.0,52.0,52.85,18,903,46658.0,,2021-05-12
517041,ADORWELDING ,B ,Q,416.0,431.75,402.1,412.85,418.35,416.45,462,3456,1427574.0,,2021-05-12
517044,INT.DATA MAN,XT,Q,5.54,5.54,5.54,5.54,5.54,5.28,2,11,60.0,,2021-05-12
517059,SALZER ELEC ,B ,Q,122.5,124.65,122.5,123.15,123.0,121.95,253,4272,528301.0,,2021-05-12
517063,JETINFOTRAN ,X ,Q,35.6,38.0,35.6,36.0,36.0,36.25,7,18,675.0,,2021-05-12
517077,INDAGIV COMM,XT,Q,20.5,20.5,19.5,19.5,19.5,20.5,2,28,555.0,,2021-05-12
517096,APLAB LTD.  ,X ,Q,17.3,18.0,16.1,17.2,17.2,17.2,28,10726,179497.0,,2021-05-12
517119,PCS TECH    ,X ,Q,5.85,6.05,5.45,5.63,6.05,5.51,52,3249,18409.0,,2021-05-12
517146,USHA MART.LT,A ,Q,53.1,54.1,50.05,50.8,50.8,52.9,2508,322138,16715379.0,,2021-05-12
517166,SPEL SEMICON,XT,Q,10.85,11.39,10.51,10.93,11.16,11.06,249,214032,2303138.0,,2021-05-12
517168,SUBROS LTD. ,A ,Q,313.0,314.05,301.45,302.9,301.45,310.85,357,4605,1406536.0,,2021-05-12
517170,KLKELEC     ,XT,Q,15.0,15.0,15.0,15.0,15.0,15.75,1,100,1500.0,,2021-05-12
517174,HONEYWELL   ,A ,Q,41750.0,44543.65,41750.0,44238.65,44238.65,42084.75,284,600,26112656.0,,2021-05-12
517201,SWITCH.TECH.,X ,Q,52.15,52.15,52.15,52.15,52.15,49.7,1,1,52.0,,2021-05-12
517206,LUMAX IND   ,B ,Q,1585.0,1612.3,1565.3,1580.4,1573.4,1595.15,201,789,1255333.0,,2021-05-12
517214,DIGISPICE   ,B ,Q,37.05,37.05,37.05,37.05,37.05,35.3,55,57667,2136562.0,,2021-05-12
517230,PREM.AU.ELEC,Z ,Q,8.05,8.06,8.05,8.06,8.06,7.68,18,4465,35977.0,,2021-05-12
517236,CALCOM VISIO,XT,Q,26.25,26.25,25.05,26.1,26.25,25.0,22,4331,113568.0,,2021-05-12
517238,DYNAVISION  ,XT,Q,64.0,64.0,64.0,64.0,64.0,67.15,4,1504,96256.0,,2021-05-12
517246,BCC FUBA    ,XT,Q,12.54,12.79,12.54,12.56,12.54,12.79,47,15012,189641.0,,2021-05-12
517258,PRECISION EL,XT,Q,35.55,35.7,33.8,35.15,35.15,35.55,8,87,3050.0,,2021-05-12
517264,FINELINE CI ,XT,Q,26.0,26.0,23.75,23.95,25.85,24.9,7,461,11205.0,,2021-05-12
517271,HBL P SYS   ,B ,Q,38.2,41.4,37.25,39.9,39.9,38.05,4693,896590,35456313.0,,2021-05-12
517273,S&S POWER SW,B ,Q,21.95,21.95,19.95,20.5,20.5,21.0,11,668,13352.0,,2021-05-12
517288,GUJARATPOLY ,X ,Q,7.22,7.22,7.22,7.22,7.22,7.22,2,200,1444.0,,2021-05-12
517300,GUJ.IND.POW.,A ,Q,87.95,88.8,84.4,84.95,84.95,86.3,2041,198667,17280021.0,,2021-05-12
517330,CMI LTD.    ,B ,Q,43.25,45.3,43.25,43.5,43.5,43.9,182,7397,329104.0,,2021-05-12
517334,MOTHERSON SS,A ,Q,233.9,241.65,230.05,235.95,235.95,232.95,6869,788316,186460189.0,,2021-05-12
517344,MINDTECK (I),B ,Q,51.65,51.9,50.15,50.95,50.95,50.4,400,6254,318938.0,,2021-05-12
517354,HAVELLSINDIA,A ,Q,1038.0,1038.0,1003.05,1008.05,1011.85,1029.6,1313,30969,31576486.0,,2021-05-12
517356,ACI INFOCOM ,X ,Q,0.33,0.33,0.33,0.33,0.33,0.32,10,3115,1027.0,,2021-05-12
517370,INCAP LTD.  ,XT,Q,23.4,23.4,21.2,21.2,21.2,22.3,11,1183,25085.0,,2021-05-12
517372,GUJ.INTRUX  ,X ,Q,102.0,105.85,101.5,102.0,102.0,102.9,11,152,15565.0,,2021-05-12
517380,IGARSHI MOT ,A ,Q,503.0,515.0,477.0,481.6,479.35,504.25,1119,16356,8085548.0,,2021-05-12
517385,SYMPHONY    ,A ,Q,1097.05,1107.25,1092.6,1095.0,1097.0,1099.45,917,7017,7707444.0,,2021-05-12
517393,VINTRON INF.,X ,Q,0.53,0.53,0.53,0.53,0.53,0.54,1,100,53.0,,2021-05-12
517397,PAN ELECTR. ,XT,Q,9.5,9.5,9.5,9.5,9.5,9.5,3,1093,10383.0,,2021-05-12
517399,VXL INSTRUM.,XT,Q,5.04,5.05,5.04,5.04,5.04,5.3,3,200,1008.0,,2021-05-12
517415,LEE&NEE SOFT,XT,Q,2.5,2.54,2.32,2.37,2.37,2.42,45,12075,29816.0,,2021-05-12
517417,PATEL AIRTEM,X ,Q,158.3,158.3,152.35,153.8,154.0,158.3,197,9937,1543965.0,,2021-05-12
517421,BFLYGANDHI  ,B ,Q,630.55,635.65,626.9,628.15,626.9,629.2,88,1319,829603.0,,2021-05-12
517429,ATHENAGLO   ,XT,Q,39.95,44.15,39.95,44.15,44.15,42.05,27,8840,384689.0,,2021-05-12
517437,DUTRON POLY.,XT,Q,153.7,153.7,153.0,153.7,153.7,146.4,12,2160,331292.0,,2021-05-12
517447,R.S.SOFTWARE,B ,Q,27.85,28.5,27.8,28.4,28.4,27.7,247,7345,207259.0,,2021-05-12
517449,MAGNA ELECTR,X ,Q,158.45,158.45,152.65,155.0,155.0,156.4,21,2312,360254.0,,2021-05-12
517463,LINAKS MICRO,XT,Q,0.73,0.73,0.73,0.73,0.73,0.7,9,5005,3653.0,,2021-05-12
517477,ELNET TECH. ,X ,Q,135.0,149.85,135.0,140.55,140.55,132.9,323,17393,2470219.0,,2021-05-12
517494,ACCEL       ,X ,Q,13.55,14.0,13.5,13.98,13.99,13.62,57,12332,169729.0,,2021-05-12
517498,WEBELSOLAR  ,B ,Q,41.95,42.45,41.6,41.75,41.95,41.85,260,14769,620500.0,,2021-05-12
517500,ROTO PUMPS  ,X ,Q,213.0,213.25,198.0,200.25,203.0,210.3,559,29193,5954625.0,,2021-05-12
517506,TTK PRESTIGE,A ,Q,7327.0,7327.0,7236.25,7264.9,7280.0,7250.0,68,146,1063559.0,,2021-05-12
517514,DHINDIA     ,X ,Q,17.35,18.55,17.35,18.1,18.1,17.0,91,28485,517046.0,,2021-05-12
517522,RAJ GLO WIR ,B ,Q,1047.2,1059.8,1029.65,1042.5,1044.9,1047.1,339,2104,2193577.0,,2021-05-12
517530,SURANATP    ,B ,Q,4.76,4.76,4.51,4.61,4.61,4.51,56,33301,153647.0,,2021-05-12
517536,ONWARD TECHN,B ,Q,120.25,123.1,118.8,120.15,119.2,119.5,178,1981,239452.0,,2021-05-12
517544,CENTUM ELEC ,B ,Q,388.0,390.0,376.95,380.8,380.8,385.05,54,347,133101.0,,2021-05-12
517546,ALFA TRANSFO,X ,Q,13.3,13.94,13.28,13.93,13.93,13.28,22,2018,27547.0,,2021-05-12
517548,STARLITE COM,Z ,Q,2.69,2.82,2.69,2.82,2.82,2.69,3,400,1076.0,,2021-05-12
517554,NHCFOODS    ,X ,Q,7.45,7.45,7.2,7.2,7.2,6.91,17,8273,59593.0,,2021-05-12
517562,TRIGYN TECH ,B ,Q,91.35,93.7,85.95,86.5,87.05,89.35,767,45310,4099007.0,,2021-05-12
517569,KEI INDUST. ,A ,Q,519.0,527.4,517.9,519.9,520.0,520.3,765,13679,7126569.0,,2021-05-12
517571,IMPPOWERS   ,B ,Q,15.35,15.9,15.35,15.5,15.5,15.0,10,259,4073.0,,2021-05-12
518011,KEERTHI     ,XT,Q,104.35,113.95,104.35,108.4,111.0,109.8,97,7642,812818.0,,2021-05-12
518029,GUJ.SIDH.CEM,B ,Q,36.6,37.5,35.6,36.45,36.45,36.85,450,29586,1080572.0,,2021-05-12
518075,SURAJ PRODUC,Z ,Q,45.6,45.75,45.6,45.75,45.75,43.6,42,2132,97526.0,,2021-05-12
518091,ANJANI PORTL,B ,Q,217.9,228.0,216.4,218.5,218.0,216.8,1103,30620,6826849.0,,2021-05-12
519003,MODINATURAL ,X ,Q,124.9,127.75,111.0,113.75,114.0,116.85,358,22980,2723023.0,,2021-05-12
519064,KHANDEL. EXT,XT,Q,9.5,9.5,9.5,9.5,9.5,10.0,1,21,199.0,,2021-05-12
519091,TASTY BITE  ,A ,Q,15170.75,16000.0,15000.0,15837.85,16000.0,15118.4,283,434,6667470.0,,2021-05-12
519097,RITESH INTER,X ,Q,41.75,41.75,38.35,38.75,38.75,40.35,101,17139,666236.0,,2021-05-12
519105,AVT NATURAL ,B ,Q,57.0,57.5,54.25,54.75,54.8,56.25,608,42429,2398560.0,,2021-05-12
519126,HIND.FOODS  ,B ,Q,2169.7,2181.95,2100.05,2113.4,2115.85,2145.7,576,1807,3854977.0,,2021-05-12
519136,NAHAR INDUST,B ,Q,55.7,57.0,54.8,55.9,55.05,56.1,74,8355,464505.0,,2021-05-12
519156,VADILAL IND ,B ,Q,979.0,998.35,976.35,988.95,988.95,989.2,126,1193,1181651.0,,2021-05-12
519174,ASHIANA AGRO,XT,Q,4.75,4.84,4.66,4.84,4.84,4.75,16,2089,9936.0,,2021-05-12
519183,ADF FOODS LT,A ,Q,901.15,903.55,881.9,901.55,902.0,897.7,179,950,847560.0,,2021-05-12
519191,RGRL        ,X ,Q,25.5,27.35,23.0,25.4,25.4,25.0,75,16296,404615.0,,2021-05-12
519216,AJANTA SOYA ,X ,Q,115.2,127.3,113.25,122.75,122.75,112.9,1202,118613,14381373.0,,2021-05-12
519224,WILLIAM.MAGO,B ,Q,17.05,17.6,17.0,17.05,17.05,17.7,28,2519,43266.0,,2021-05-12
519230,RICHIRICH   ,X ,Q,3.0,3.0,3.0,3.0,3.0,3.15,2,185,555.0,,2021-05-12
519234,SIEL        ,XT,Q,21.0,21.95,21.0,21.85,21.95,21.0,2,100,2182.0,,2021-05-12
519242,SARDA PROT. ,XT,Q,24.9,24.9,24.9,24.9,24.9,23.75,1,20,498.0,,2021-05-12
519260,SANWARIA    ,Z ,Q,0.7,0.7,0.67,0.68,0.69,0.67,443,1201776,822588.0,,2021-05-12
519262,PRIMA AGRO L,XT,Q,21.45,21.8,20.1,21.75,21.75,20.85,35,5042,106911.0,,2021-05-12
519285,TARAI FOODS ,XT,Q,3.94,4.11,3.94,4.11,4.11,3.93,3,250,1010.0,,2021-05-12
519287,MODERN DAIRI,X ,Q,8.68,9.33,8.68,9.18,9.18,8.94,88,23695,216106.0,,2021-05-12
519295,BAMBINO AGRO,X ,Q,201.15,204.9,198.5,200.95,202.9,201.05,53,2358,474155.0,,2021-05-12
519299,PRIME INDS. ,Z ,Q,7.95,7.95,7.65,7.95,7.95,7.8,31,6252,48677.0,,2021-05-12
519307,VIKAS WSP   ,B ,Q,6.2,6.22,5.94,5.99,5.99,6.05,442,446126,2705275.0,,2021-05-12
519319,JATALIA     ,XT,Q,5.48,5.48,5.48,5.48,5.48,5.76,2,2,10.0,,2021-05-12
519359,POONA DAL   ,X ,Q,38.0,39.5,36.4,38.3,38.3,38.4,69,7453,284252.0,,2021-05-12
519367,TRANSGL.FOOD,X ,Q,155.05,174.75,150.0,163.0,163.0,159.8,27,749,122044.0,,2021-05-12
519383,ANIK INDS   ,B ,Q,12.65,12.7,12.4,12.54,12.5,12.45,100,8108,101901.0,,2021-05-12
519397,SHARAT INDUS,XT,Q,29.4,29.4,28.8,28.8,28.8,28.0,16,1558,45685.0,,2021-05-12
519415,KMGMILK     ,P ,Q,18.05,18.05,18.05,18.05,18.05,19.0,4,1400,25270.0,,2021-05-12
519421,KSE LIMITED ,XT,Q,2149.95,2149.95,2080.0,2095.4,2095.4,2118.0,123,1281,2700636.0,,2021-05-12
519455,NARBADA     ,X ,Q,26.0,26.0,24.7,25.0,25.0,26.0,12,656,16345.0,,2021-05-12
519457,VIRAT CRANE ,X ,Q,26.0,26.0,23.75,24.35,24.7,23.8,93,10730,262966.0,,2021-05-12
519475,CHORDIA FOOD,X ,Q,148.0,153.6,140.25,145.7,145.7,128.0,612,28929,4251132.0,,2021-05-12
519477,CIANAGRO    ,XT,Q,37.0,38.75,36.1,38.75,38.75,37.5,13,1465,55644.0,,2021-05-12
519483,TAI INDUST. ,XT,Q,11.93,11.93,10.81,11.69,10.86,11.37,10,338,3907.0,,2021-05-12
519494,N K INDUST. ,T ,Q,25.7,25.7,25.0,25.0,25.0,24.5,5,650,16530.0,,2021-05-12
519500,BKV INDUSTRS,XT,Q,6.54,6.54,6.42,6.49,6.49,6.42,16,2650,17249.0,,2021-05-12
519506,NCC BLUE WAT,P ,Q,2.92,2.92,2.92,2.92,2.92,2.92,3,400,1168.0,,2021-05-12
519532,ASIAN TEA   ,X ,Q,16.3,17.35,16.1,16.65,16.8,16.25,103,27645,462978.0,,2021-05-12
519552,HERITGFOOD  ,A ,Q,353.05,366.0,353.05,356.65,356.25,361.65,869,20038,7234791.0,,2021-05-12
519566,SIMRAN FARMS,X ,Q,95.35,102.1,92.65,102.1,102.1,97.25,204,27950,2796712.0,,2021-05-12
519588,DFM FOODS   ,A ,Q,338.0,339.3,335.5,336.65,335.5,336.3,180,3156,1064973.0,,2021-05-12
519600,CCL PRODUCTS,A ,Q,323.5,323.5,296.0,299.1,299.1,318.4,1097,33053,10061168.0,,2021-05-12
519602,KELLTONTEC  ,B ,Q,64.7,68.4,63.0,63.75,63.75,65.3,1018,98556,6468419.0,,2021-05-12
519612,MAHAAN FOODS,X ,Q,17.0,17.7,17.0,17.7,17.7,17.45,3,275,4797.0,,2021-05-12
520008,RICO AUTO   ,A ,Q,40.65,41.15,39.4,39.65,39.65,40.4,682,73128,2927303.0,,2021-05-12
520021,OMAX AUTOS. ,B ,Q,41.1,41.35,40.5,41.3,41.3,41.1,92,9792,400642.0,,2021-05-12
520043,MUNJAL SHOWA,B ,Q,138.4,139.15,137.4,137.7,137.4,138.7,189,2067,285246.0,,2021-05-12
520051,JAMNA AUTO  ,A ,Q,69.05,70.3,68.55,69.1,69.1,69.55,693,50620,3504642.0,,2021-05-12
520056,SUNDAR.CLAY ,A ,Q,3193.35,3225.0,3085.0,3125.35,3120.0,3163.6,72,139,434761.0,,2021-05-12
520057,JTEKTINDIA  ,A ,Q,85.7,88.35,84.1,85.5,85.3,84.45,1101,46981,4055495.0,,2021-05-12
520059,MUNAUTO     ,B ,Q,58.95,58.95,57.0,57.35,57.45,58.05,338,18833,1087192.0,,2021-05-12
520066,JAYBH.MARUTI,B ,Q,299.65,326.0,299.65,317.15,317.95,296.9,1351,24086,7672890.0,,2021-05-12
520073,RACLGEAR    ,X ,Q,252.95,260.0,245.0,249.95,251.0,249.7,168,8383,2087305.0,,2021-05-12
520075,SAMKRG PIST.,X ,Q,156.75,164.0,153.5,160.7,159.65,154.8,474,37825,6062866.0,,2021-05-12
520086,SICAL LOG   ,B ,Q,11.63,11.85,11.29,11.52,11.43,11.68,302,66115,758295.0,,2021-05-12
520111,RATNAMNI MET,A ,Q,1922.45,1928.7,1840.0,1847.55,1857.65,1906.5,500,1895,3551685.0,,2021-05-12
520113,VESUVIUS IND,A ,Q,995.0,1040.0,995.0,1022.65,1022.4,1011.15,250,1241,1275890.0,,2021-05-12
520119,AUTOMOTIVE S,B ,Q,39.2,39.25,39.2,39.25,39.25,37.4,6,950,37285.0,,2021-05-12
520121,ARCEE INDUST,XT,Q,6.28,6.28,5.7,5.71,5.99,5.99,21,8020,47292.0,,2021-05-12
520123,ABC INDIA   ,X ,Q,67.95,68.3,62.25,65.8,65.8,65.0,23,885,57783.0,,2021-05-12
520127,BALURGHAT TE,X ,Q,9.51,10.0,8.9,9.24,9.94,9.49,20,2441,23185.0,,2021-05-12
520131,COASTAL ROAD,P ,Q,14.1,14.1,14.1,14.1,14.1,13.45,7,1200,16920.0,,2021-05-12
520141,SIBAR AUTO  ,X ,Q,7.55,7.55,7.0,7.31,7.31,7.36,11,2072,14884.0,,2021-05-12
520151,SHREY SH LOG,B ,Q,103.75,107.15,102.0,104.0,103.5,103.3,414,14146,1465711.0,,2021-05-12
520155,STARLOG     ,X ,Q,13.95,15.55,13.35,13.9,15.05,13.45,12,1953,27234.0,,2021-05-12
521014,EUROTEX IND ,B ,Q,5.96,5.96,5.96,5.96,5.96,6.26,1,1,5.0,,2021-05-12
521016,INDO COUNT  ,A ,Q,149.55,154.7,148.0,150.5,153.5,148.8,1505,99826,15197910.0,,2021-05-12
521018,MARAL OVERS ,B ,Q,40.35,40.35,38.0,39.0,38.85,40.0,161,15331,600333.0,,2021-05-12
521034,SOMA TEXTILE,B ,Q,5.45,5.85,5.45,5.7,5.7,5.6,25,14623,82367.0,,2021-05-12
521036,SOURCEIND   ,XT,Q,0.97,0.97,0.97,0.97,0.97,0.93,3,200,194.0,,2021-05-12
521062,OCTAVE      ,XT,Q,2.08,2.08,2.08,2.08,2.08,1.99,1,100,208.0,,2021-05-12
521064,TRIDENT     ,A ,Q,19.08,19.37,17.53,17.53,17.53,18.45,39547,18393849,335874983.0,,2021-05-12
521068,HISAR SPIN. ,P ,Q,11.32,11.32,11.32,11.32,11.32,10.79,2,300,3396.0,,2021-05-12
521070,ALOK INDS.  ,B ,Q,19.55,20.8,19.5,20.2,20.2,19.25,10773,7157209,144866657.0,,2021-05-12
521080,PASARI SPIN ,XT,Q,1.5,1.57,1.46,1.52,1.57,1.5,18,3081,4593.0,,2021-05-12
521082,SPENTEX INDS,Z ,Q,0.75,0.77,0.74,0.77,0.77,0.77,11,58842,43685.0,,2021-05-12
521097,AMARJOTHI SP,X ,Q,140.2,147.0,134.0,134.95,134.95,138.25,361,30295,4258541.0,,2021-05-12
521105,OLYMPIA IND.,X ,Q,41.0,41.1,41.0,41.1,41.1,39.15,21,2489,102261.0,,2021-05-12
521109,NAGREEKA EXP,B ,Q,18.55,19.95,18.55,19.5,19.6,18.75,31,3253,63565.0,,2021-05-12
521113,SUDITI IND. ,X ,Q,13.95,13.95,13.48,13.48,13.48,14.18,6,4432,61646.0,,2021-05-12
521141,ADITYA SPIN.,XT,Q,8.26,8.26,7.87,7.88,7.87,7.87,24,2092,16882.0,,2021-05-12
521151,DHANLXMI FAB,X ,Q,18.9,19.0,18.0,19.0,19.0,18.9,9,2212,41037.0,,2021-05-12
521163,ZODIAC CLOTH,B ,Q,95.0,95.25,93.0,94.2,93.85,93.0,174,4881,459173.0,,2021-05-12
521178,SRI RAMK.MIL,X ,Q,11.15,11.15,11.15,11.15,11.15,11.15,2,350,3902.0,,2021-05-12
521180,SUPER SPIN. ,B ,Q,6.3,6.3,6.19,6.3,6.3,6.0,54,10369,65060.0,,2021-05-12
521188,UNITED TEXT.,XT,Q,3.77,3.88,3.77,3.88,3.88,3.95,5,68,259.0,,2021-05-12
521194,SIL INVEST  ,B ,Q,272.0,276.45,236.3,251.6,251.6,251.15,431,7481,1971893.0,,2021-05-12
521200,SURYLAK.COTT,B ,Q,40.45,40.45,40.45,40.45,40.45,38.55,24,13781,557441.0,,2021-05-12
521206,SAMTEX FASH.,X ,Q,1.12,1.17,1.12,1.12,1.12,1.12,24,5185,5874.0,,2021-05-12
521210,CITYMAN     ,XT,Q,4.82,4.82,4.82,4.82,4.82,5.07,2,100,482.0,,2021-05-12
521216,DHAN ROTO SP,X ,Q,34.8,34.8,31.8,32.7,32.95,33.25,51,4207,140495.0,,2021-05-12
521220,DAMOINDUS   ,B ,Q,28.5,29.35,28.05,28.6,28.3,28.5,299,12557,356960.0,,2021-05-12
521222,SANBLUE     ,X ,Q,17.5,17.5,17.5,17.5,17.5,16.7,1,1,17.0,,2021-05-12
521228,TATIA GLOB  ,X ,Q,0.62,0.62,0.6,0.62,0.62,0.61,60,26280,16227.0,,2021-05-12
521234,SRI NACHAMAI,X ,Q,12.0,12.0,12.0,12.0,12.0,12.12,2,220,2640.0,,2021-05-12
521240,SAMBANDAM SP,X ,Q,110.55,110.6,110.55,110.6,110.6,105.35,17,2794,308941.0,,2021-05-12
521244,CHITRA.SPIN.,XT,Q,9.24,9.24,9.24,9.24,9.24,9.42,3,200,1848.0,,2021-05-12
521248,KITEX GARMEN,A ,Q,104.4,105.25,100.2,102.3,102.7,103.5,586,22446,2331035.0,,2021-05-12
522001,CRANEX LTD. ,X ,Q,10.3,10.3,10.3,10.3,10.3,9.99,1,21,216.0,,2021-05-12
522004,BATLIBOI LTD,X ,Q,16.8,17.1,16.7,16.7,16.7,16.7,32,2633,44424.0,,2021-05-12
522005,AUSTIN ENGG.,X ,Q,50.3,60.0,50.15,53.45,53.45,50.2,125,9284,519183.0,,2021-05-12
522014,UNITED DRILL,B ,Q,293.0,297.8,293.0,293.05,293.05,292.25,7,59,17320.0,,2021-05-12
522017,FLUIDOMAT   ,X ,Q,89.8,91.4,86.1,89.0,88.15,87.35,45,3786,338980.0,,2021-05-12
522029,WINDSOR MACH,B ,Q,28.25,29.6,28.25,29.15,29.45,28.9,146,10843,317976.0,,2021-05-12
522034,SHANTHI GEAR,B ,Q,153.5,154.05,146.2,149.3,149.5,152.05,147,3879,581575.0,,2021-05-12
522064,HONDAPOWER  ,A ,Q,1009.35,1073.7,988.85,998.6,997.0,993.85,143,891,888397.0,,2021-05-12
522073,HITECHGEAR  ,B ,Q,187.7,192.9,181.9,183.2,183.1,187.35,158,4929,926935.0,,2021-05-12
522074,ELGI EQUIP  ,A ,Q,212.45,216.05,212.0,213.3,213.0,213.3,694,16198,3475639.0,,2021-05-12
522091,UV DER HORST,X ,Q,18.9,19.0,18.9,19.0,19.0,18.85,3,450,8535.0,,2021-05-12
522101,KILBURN ENGG,X ,Q,25.65,25.65,21.2,23.1,23.05,23.9,56,9277,213988.0,,2021-05-12
522105,BIRLA PRETEC,X ,Q,12.12,12.12,11.31,11.61,11.64,11.55,134,27761,322738.0,,2021-05-12
522108,YUKEN INDIA ,X ,Q,446.1,458.0,446.1,456.2,458.0,452.6,35,408,185447.0,,2021-05-12
522113,TIMKEN (I)  ,A ,Q,1344.1,1350.0,1311.5,1315.75,1350.0,1332.9,219,1810,2390667.0,,2021-05-12
522122,VOITH PAPER ,X ,Q,1099.0,1099.0,1072.0,1085.8,1089.0,1079.55,31,180,195532.0,,2021-05-12
522134,ARTSON ENG  ,X ,Q,47.35,48.65,47.35,47.5,47.5,47.85,68,16509,784643.0,,2021-05-12
522152,SOLITAIR MC ,X ,Q,24.95,24.95,23.9,24.8,24.8,24.1,12,3174,76131.0,,2021-05-12
522163,DIAMONPOWER ,Z ,Q,0.73,0.76,0.73,0.76,0.76,0.73,6,11649,8818.0,,2021-05-12
522165,INDSIL HYD  ,X ,Q,13.25,13.89,13.25,13.7,13.7,13.52,46,19380,268048.0,,2021-05-12
522183,ITL INDUSTRS,X ,Q,118.35,123.0,114.5,122.1,120.0,115.95,118,15172,1810349.0,,2021-05-12
522195,FRONTIER SPR,X ,Q,258.0,288.95,251.05,278.2,278.2,251.4,614,26228,7123059.0,,2021-05-12
522205,PRAJ IND.LTD,A ,Q,325.5,333.0,303.4,311.8,311.8,319.35,10619,480501,152693309.0,,2021-05-12
522207,RASANDIK ENG,X ,Q,61.6,66.85,61.55,62.75,62.3,63.95,12,815,52881.0,,2021-05-12
522209,YOGI SUNGWON,X ,Q,3.71,3.72,3.41,3.72,3.72,3.55,33,10816,39734.0,,2021-05-12
522215,HLEGLAS     ,B ,Q,2819.95,2969.8,2730.0,2924.75,2937.0,2828.4,839,5060,14665666.0,,2021-05-12
522217,GUJ APOIND  ,B ,Q,212.55,216.7,208.15,210.55,214.7,210.9,161,2649,557473.0,,2021-05-12
522229,TANEJA AERO.,X ,Q,34.0,38.5,33.95,35.4,35.4,34.0,830,197742,7213299.0,,2021-05-12
522231,CONART ENG. ,X ,Q,26.5,30.5,26.5,29.1,29.1,25.7,292,55260,1604016.0,,2021-05-12
